Reservoir,Site,DateTime,StartDepth_m,EndDepth_m,CollectionMethod,DayorNight,Taxon,Density_IndPerL,MeanLength_mm,MeanWeight_ug,Biomass_ugL
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,D. catawba,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Diaphanosoma,0.43,0.44,0.35,0.15
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Diaptomus,2.92,0.43,0.4,1.17
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Finilia,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Kellicottia,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Keratella,3.03,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Lecane,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Leptodora,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Nauplii,10.11,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Polyarthra,9.09,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Synchaeta,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Total Rotifers,12.13,NA,NA,NA
CCR,50,2016-07-15 10:20:00,7.0,0.0,Tow,Day,Trichocerca,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Ascomorpha,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Asplanchna,0.34,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Bipalpus,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Bosmina,1.2,0.24,0.44,0.53
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Ceriodaphnia,1.64,0.31,0.29,0.47
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Chydorus,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Conochilus,0.34,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Cyclopoids,5.58,0.72,5.57,31.08
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,D. ambigua,0.1,0.74,2.41,0.23
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,D. catawba,0.77,0.59,1.51,1.16
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Diaphanosoma,0.14,0.34,0.14,0.02
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Diaptomus,1.44,0.88,2.18,3.14
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Finilia,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Kellicottia,0.34,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Keratella,1.01,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Lecane,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Leptodora,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Nauplii,21.22,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Polyarthra,3.03,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Synchaeta,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Total Rotifers,5.05,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,0.0,Tow,Day,Trichocerca,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Ascomorpha,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Asplanchna,0.51,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Bipalpus,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Bosmina,0.29,0.26,0.57,0.17
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Ceriodaphnia,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Chydorus,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Conochilus,0.51,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Cyclopoids,7.98,1.11,10.85,86.57
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,D. ambigua,0.14,0.74,2.41,0.35
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,D. catawba,1.15,0.59,1.51,1.74
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Diaphanosoma,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Diaptomus,0.71,1.33,3.96,2.79
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Finilia,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Kellicottia,0.51,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Keratella,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Lecane,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Leptodora,0,NA,NA,0
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Nauplii,26.78,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Polyarthra,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Synchaeta,0,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Total Rotifers,1.52,NA,NA,NA
CCR,50,2016-07-15 10:20:00,21.0,7.0,Tow,Day,Trichocerca,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Ascomorpha,2.02,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Asplanchna,1.01,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Bipalpus,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Bosmina,0.82,0.18,0.21,0.17
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Ceriodaphnia,0.06,0.2,0.06,0
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Chydorus,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Conochilus,49.51,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Cyclopoids,0.76,0.33,0.27,0.2
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,D. catawba,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Diaphanosoma,0.06,0.26,0.06,0
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Diaptomus,0.38,0.42,0.38,0.14
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Finilia,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Kellicottia,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Keratella,24.25,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Lecane,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Leptodora,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Nauplii,18.19,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Polyarthra,30.32,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Synchaeta,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Total Rotifers,109.13,NA,NA,NA
CCR,50,2016-07-29 10:40:00,7.0,0.0,Tow,Day,Trichocerca,2.02,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Ascomorpha,2.36,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Asplanchna,1.68,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Bipalpus,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Bosmina,1.68,0.22,0.33,0.55
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Ceriodaphnia,0.72,0.31,0.31,0.22
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Chydorus,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Conochilus,25.94,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Cyclopoids,4.52,0.53,1.48,6.7
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,D. catawba,0.48,0.5,1.07,0.51
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Diaphanosoma,0.05,0.48,0.38,0.02
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Diaptomus,2.94,0.51,0.73,2.13
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Finilia,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Kellicottia,0.34,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Keratella,20.55,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Lecane,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Leptodora,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Nauplii,20.21,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Polyarthra,22.9,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Synchaeta,4.72,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Total Rotifers,80.17,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,0.0,Tow,Day,Trichocerca,1.68,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Ascomorpha,2.53,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Asplanchna,2.02,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Bipalpus,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Bosmina,2.12,0.25,0.44,0.94
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Ceriodaphnia,1.05,0.42,0.55,0.58
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Chydorus,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Conochilus,14.15,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Cyclopoids,6.41,0.73,2.69,17.26
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,D. catawba,0.72,0.5,1.07,0.77
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Diaphanosoma,0.04,0.69,0.7,0.03
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Diaptomus,4.21,0.6,1.08,4.53
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Finilia,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Kellicottia,0.51,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Keratella,18.69,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Lecane,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Leptodora,0,NA,NA,0
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Nauplii,21.22,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Polyarthra,19.2,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Synchaeta,7.07,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Total Rotifers,65.68,NA,NA,NA
CCR,50,2016-07-29 10:40:00,21.0,7.0,Tow,Day,Trichocerca,1.52,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Ascomorpha,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Asplanchna,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Bosmina,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Ceriodaphnia,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Chydorus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Conochilus,12.17,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Cyclopoids,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,D. catawba,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Diaphanosoma,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Diaptomus,0.87,0.54,0.64,0.56
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Finilia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Kellicottia,1.3,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Keratella,18.26,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Lecane,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Nauplii,5.22,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Polyarthra,0.43,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Synchaeta,12,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Total Rotifers,42.61,NA,NA,NA
CCR,50,2016-08-12 12:00:00,0.1,0.1,Schindler,Day,Trichocerca,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Ascomorpha,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Asplanchna,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Bosmina,1.2,0.23,0.39,0.46
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Ceriodaphnia,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Chydorus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Conochilus,3.2,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Cyclopoids,1.2,0.3,0.2,0.24
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,D. catawba,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Diaptomus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Finilia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Kellicottia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Keratella,20.8,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Lecane,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Nauplii,16.4,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Polyarthra,0.8,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Synchaeta,46.4,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Total Rotifers,71.6,NA,NA,NA
CCR,50,2016-08-12 12:00:00,1.0,1.0,Schindler,Day,Trichocerca,0.4,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Ascomorpha,2.5,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Asplanchna,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Bosmina,0.71,0.15,0.12,0.09
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Ceriodaphnia,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Chydorus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Conochilus,37.5,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Cyclopoids,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,D. catawba,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Diaptomus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Finilia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Kellicottia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Keratella,45,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Lecane,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Nauplii,35,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Polyarthra,7.5,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Synchaeta,47.5,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Total Rotifers,143.75,NA,NA,NA
CCR,50,2016-08-12 12:00:00,2.0,2.0,Schindler,Day,Trichocerca,3.75,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Ascomorpha,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Asplanchna,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Bosmina,1.14,0.18,0.19,0.22
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Ceriodaphnia,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Chydorus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Conochilus,24,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Cyclopoids,0.29,0.44,0.63,0.18
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,D. catawba,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Diaptomus,0.57,0.37,0.24,0.14
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Finilia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Kellicottia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Keratella,74,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Lecane,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Nauplii,34,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Polyarthra,6,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Synchaeta,72,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Total Rotifers,186,NA,NA,NA
CCR,50,2016-08-12 12:00:00,3.0,3.0,Schindler,Day,Trichocerca,10,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Ascomorpha,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Asplanchna,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Bosmina,0.86,0.22,0.35,0.3
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Ceriodaphnia,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Chydorus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Conochilus,24,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Cyclopoids,0.86,0.32,0.25,0.21
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,D. catawba,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Diaptomus,0.29,0.42,0.33,0.09
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Finilia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Kellicottia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Keratella,48,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Lecane,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Monostyla,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Nauplii,26,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Polyarthra,14,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Synchaeta,98,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Total Rotifers,194,NA,NA,NA
CCR,50,2016-08-12 12:00:00,4.0,4.0,Schindler,Day,Trichocerca,10,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Ascomorpha,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Asplanchna,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Bosmina,0.86,0.22,0.33,0.28
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Ceriodaphnia,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Chaoborus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Chydorus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Conochilus,24,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Cyclopoids,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,D. ambigua,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,D. catawba,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Diaphanosoma,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Diaptomus,0,NA,NA,0
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Finilia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Kellicottia,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Keratella,88,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Lecane,0,NA,NA,NA
CCR,50,2016-08-12 12:00:00,5.0,5.0,Schindler,Day,Monostyla,0,NA,NA,NA
